trade_date,decision_at,incremental_pnl,incremental_daily_return,incremental_capital_days,concentration,gross_after,current_account_drawdown,gross_before,state_trade_date,market_median_ret20,market_median_ret60,market_positive_ret20_share,market_positive_ret60_share,state_as_of,b20_l5,b20_l5_source_timestamp,market_regime,index_realized_vol20_prior,index_amount_prior,breadth_bucket,year,block,gap,mcb_mode,target,mechanic
2018-03-29,2018-03-29 09:30:00,-1552.4668935881928,-0.00030584507746286263,-271299.28433570266,0.007050144798517373,0.24691952461049982,0.0030372854288924778,0.24750370481804165,2018-03-28,0.017800091282519137,-0.06253342245989274,0.5781062724730324,0.29345189975747776,2018-03-28 15:00:00,0.8908,2018-03-21 15:00:00,TRANSITION,0.2584937767187752,114583810320.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-03-30,2018-03-30 09:30:00,-3659.451021725312,-0.0007154603926266814,-213918.4917987436,0.00824631834246237,0.25279120330395066,0.0018244007384824457,0.24691952461049982,2018-03-29,0.013143483023001057,-0.047442550037064546,0.5592341443956921,0.3274121921679451,2018-03-29 15:00:00,0.8394568690095847,2018-03-22 15:00:00,TRANSITION,0.2546638104408121,103627875071.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-02,2018-04-02 09:30:00,-520.5602524029091,-9.969880255154373e-05,-374102.879103601,0.00833081544801244,0.24397522856126908,0.0,0.25279120330395066,2018-03-30,0.03551595156512366,-0.03628419021677465,0.6520700636942676,0.3620967741935484,2018-03-30 15:00:00,0.5359138068635275,2018-03-23 15:00:00,TRANSITION,0.26088666104475405,122028120070.00002,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-03,2018-04-03 09:30:00,5278.936331546865,0.001031637497136275,49203.371235087514,0.017459288649715347,0.23771531608401128,0.0,0.24397522856126908,2018-04-02,0.03353057199211085,-0.04383758533956228,0.6485089463220676,0.3598713309207881,2018-04-02 15:00:00,0.4664804469273743,2018-03-26 15:00:00,TRANSITION,0.2606910514346882,144707510288.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-04,2018-04-04 09:30:00,-4982.3542236778885,-0.0009847022466264919,587515.6064674109,0.026835407479132656,0.22273101195751815,0.002385240696808011,0.23771531608401128,2018-04-03,0.01590941272257429,-0.05874222529371076,0.5636942675159236,0.317907444668008,2018-04-03 15:00:00,0.5904191616766467,2018-03-27 15:00:00,TRANSITION,0.2617398077479005,119149820059.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-09,2018-04-09 09:30:00,-3177.415614644997,-0.0006297089829263851,3573418.091100797,0.04392086053910305,0.18237041729504022,0.0033409180012476947,0.22273101195751815,2018-04-04,0.016244738349263654,-0.07284768211920456,0.5739268680445151,0.290879871434311,2018-04-04 15:00:00,0.5781062724730324,2018-03-28 15:00:00,TRANSITION,0.2625538604671135,110084215457.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-10,2018-04-10 09:30:00,8649.059974987991,0.0017136924044952053,724676.9876557887,0.05351983933978478,0.1682261936869416,0.004381729685309699,0.18237041729504022,2018-04-09,0.005154639175257936,-0.06969253294289901,0.5268603263032232,0.2993963782696177,2018-04-09 15:00:00,0.5592341443956921,2018-03-29 15:00:00,TRANSITION,0.26188561439844504,100709174673.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-11,2018-04-11 09:30:00,-11022.078403645195,-0.0021790564239692724,696118.7049619853,0.05326363508182548,0.16615685795955143,0.002431778084740377,0.1682261936869416,2018-04-10,-0.0129369042215155,-0.06854130052724128,0.43538767395626243,0.295299316994777,2018-04-10 15:00:00,0.6520700636942676,2018-03-30 15:00:00,BEAR,0.25449869133416425,108045600200.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-12,2018-04-12 09:30:00,-3146.4161528469995,-0.0006237582616217794,667090.4281998575,0.07409769766054963,0.14616747345509556,0.004907427829927369,0.16615685795955143,2018-04-11,-0.017761033369214196,-0.06072555205047303,0.411601112435439,0.31433159373745484,2018-04-11 15:00:00,0.6485089463220676,2018-04-02 15:00:00,BEAR,0.247974477082767,106801497710.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-13,2018-04-13 09:30:00,3017.521776448004,0.0005986643848371029,574949.3807290792,0.0985819909610961,0.10892123554329808,0.0056082592870864145,0.14616747345509556,2018-04-12,-0.017828200972447528,-0.06620081807557437,0.4208647362157874,0.3004807692307692,2018-04-12 15:00:00,0.5636942675159236,2018-04-03 15:00:00,BEAR,0.24789623780316497,100232284795.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-16,2018-04-16 09:30:00,-19479.600731485523,-0.0038611544275801843,1362089.323491007,0.09480169631885499,0.10518430079680677,0.004938677638575251,0.10892123554329808,2018-04-13,-0.007398273736127892,-0.0596314555023863,0.4629409433214427,0.31705364291433147,2018-04-13 15:00:00,0.5739268680445151,2018-04-04 15:00:00,BEAR,0.2451297517081799,96831602178.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-17,2018-04-17 09:30:00,-7133.374915756285,-0.001420321033915282,436037.7542556673,0.09340941940447121,0.10380799326776878,0.009094258764088647,0.10518430079680677,2018-04-16,-0.006304558680892636,-0.0762157036431364,0.47518856689162364,0.28869286287089013,2018-04-16 15:00:00,0.5268603263032232,2018-04-09 15:00:00,BEAR,0.24510911443828537,106511641523.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-18,2018-04-18 09:30:00,8230.81721048709,0.0016415420801577196,428663.55172520876,0.09501551330198575,0.10539566530388067,0.010616020866389464,0.10380799326776878,2018-04-17,-0.03287035958145956,-0.09374388714372839,0.363780778395552,0.25310870437224225,2018-04-17 15:00:00,0.43538767395626243,2018-04-10 15:00:00,BEAR,0.25740932373896397,113726637979.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-19,2018-04-19 09:30:00,5212.850899974816,0.0010376633168858642,436515.02733695507,0.0960297660800633,0.10639828462507632,0.008860141517581077,0.10539566530388067,2018-04-18,-0.02655154792105341,-0.05841128361336695,0.3850437549721559,0.3409638554216867,2018-04-18 15:00:00,0.411601112435439,2018-04-11 15:00:00,BEAR,0.26367534141163124,115408099670.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-20,2018-04-20 09:30:00,-21674.485320948996,-0.004309295991694909,441017.58919617534,0.09179761463844757,0.10221467586668302,0.00774808459666898,0.10639828462507632,2018-04-19,-0.02894736842105272,-0.06685288640595882,0.354158376442499,0.321285140562249,2018-04-19 15:00:00,0.4208647362157874,2018-04-12 15:00:00,BEAR,0.26392079261053025,116777128618.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-23,2018-04-23 09:30:00,-7133.374915755354,-0.0014253889620059498,1258132.387368977,0.09039607413673006,0.10082921100345267,0.012371900215198073,0.10221467586668302,2018-04-20,-0.04910096818810539,-0.09206349206349185,0.28753484667463164,0.2679791080755323,2018-04-20 15:00:00,0.4629409433214427,2018-04-13 15:00:00,BEAR,0.27270622728490923,106681871683.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-24,2018-04-24 09:30:00,16735.994994657114,0.0033497292259151517,412362.1515004039,0.09367749748791918,0.104072996501542,0.013893662317498778,0.10082921100345267,2018-04-23,-0.05514316012725329,-0.09747924284053627,0.2570632709908476,0.2483948635634029,2018-04-23 15:00:00,0.47518856689162364,2018-04-16 15:00:00,BEAR,0.2745453602397966,97061447853.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-25,2018-04-25 09:30:00,9554.020680123009,0.0019049164014381824,440591.964075014,0.09103936311963451,0.11732565912815304,0.010323374308254807,0.104072996501542,2018-04-24,0.027329192546583725,-0.07446947137044496,0.6386788698766415,0.29775280898876405,2018-04-24 15:00:00,0.363780778395552,2018-04-17 15:00:00,TRANSITION,0.21003450934526982,102103829029.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-26,2018-04-26 09:30:00,-44984.34016862046,-0.008949220772847441,492966.48530583084,0.07875808968060204,0.11898070444290819,0.008275915747796514,0.11732565912815304,2018-04-25,0.016593653890860094,-0.07398199063758437,0.5839299920445505,0.30072173215717724,2018-04-25 15:00:00,0.3850437549721559,2018-04-18 15:00:00,TRANSITION,0.2017475396641369,105670155709.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-04-27,2018-04-27 09:30:00,-28551.74477465637,-0.0057406870746616375,487399.5168501735,0.07327032371478485,0.11343554947476525,0.01792467579148005,0.11898070444290819,2018-04-26,-0.02977245712345028,-0.09488278145927187,0.35514764565043894,0.26950925181013674,2018-04-26 15:00:00,0.354158376442499,2018-04-19 15:00:00,BEAR,0.19088204153865335,102440967847.99998,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-02,2018-05-02 09:30:00,-991.4087346494198,-0.00020069295422162303,2305529.756659031,0.07317752618858522,0.1132417495547509,0.024067218344251295,0.11343554947476525,2018-04-27,-0.02371541501976293,-0.10031347962382431,0.3757455268389662,0.2589178356713427,2018-04-27 15:00:00,0.28753484667463164,2018-04-20 15:00:00,BEAR,0.18989264733328026,87367126699.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-03,2018-05-03 09:30:00,11106.66337070521,0.0022488768497421715,460034.60239203274,0.07451843500622499,0.11540804225085391,0.024280507247883554,0.1132417495547509,2018-05-02,-0.038114387061653876,-0.10076045627376451,0.31901352426412094,0.25130260521042086,2018-05-02 15:00:00,0.2570632709908476,2018-04-23 15:00:00,BEAR,0.1878308016164145,84243590250.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-04,2018-05-04 09:30:00,-6775.759295241907,-0.0013683302091582954,470909.24788857996,0.07403175184918985,0.11408772902039947,0.021891050739627826,0.11540804225085391,2018-05-03,-0.040767386091126845,-0.08830595453112022,0.29916567342073896,0.28205128205128205,2018-05-03 15:00:00,0.6386788698766415,2018-04-24 15:00:00,BEAR,0.17922589658915086,89969064179.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-07,2018-05-07 09:30:00,14637.456216322258,0.0029617872712652395,1428483.6867052317,0.05973618825104124,0.15267161672714233,0.023348768652380558,0.11408772902039947,2018-05-04,-0.04700051734370975,-0.07896901562928416,0.2744241461477363,0.2979575490588706,2018-05-04 15:00:00,0.5839299920445505,2018-04-25 15:00:00,BEAR,0.17713312187722063,81139188218.99998,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-08,2018-05-08 09:30:00,8103.462228890508,0.0016341309574398413,626340.0594052821,0.059631389877271644,0.1542151345603397,0.020150106795752354,0.15267161672714233,2018-05-07,-0.022831050228310334,-0.06026457618814307,0.3794059405940594,0.337594886136636,2018-05-07 15:00:00,0.35514764565043894,2018-04-26 15:00:00,BEAR,0.18807757412244502,92215181526.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-09,2018-05-09 09:30:00,-3814.8384389569983,-0.0007688457264614336,654773.607681781,0.04211003652057252,0.18339893908557547,0.01836192655534219,0.1542151345603397,2018-05-08,-0.009325791163429353,-0.024312896405920714,0.44712871287128714,0.4283433133732535,2018-05-08 15:00:00,0.3757455268389662,2018-04-27 15:00:00,BEAR,0.1865270286162267,95491124788.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-10,2018-05-10 09:30:00,5360.694705397822,0.0010810370413055995,724718.8947571814,0.04240850033830357,0.18443478323377968,0.019270159848784885,0.18339893908557547,2018-05-09,-0.008225616921268997,0.022250418595087473,0.45389790265136526,0.5606060606060606,2018-05-09 15:00:00,0.31901352426412094,2018-05-02 15:00:00,TRANSITION,0.18643136578973174,90805977420.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-11,2018-05-11 09:30:00,-13582.663866342977,-0.0027350867818201744,729671.7889962941,0.04174369189897286,0.181805089755678,0.018024541172306785,0.18443478323377968,2018-05-10,-0.004347826086956497,0.0415978543273523,0.46809353943717796,0.6142172523961661,2018-05-10 15:00:00,0.29916567342073896,2018-05-03 15:00:00,TRANSITION,0.1871115097892788,100837088367.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-14,2018-05-14 09:30:00,4639.497353628278,0.0009376984849542267,2148617.8839345872,0.04185668022180534,0.18270523197314129,0.021180628343472452,0.181805089755678,2018-05-11,-0.0246766257108344,0.0366816363043424,0.35205696202531644,0.602390438247012,2018-05-11 15:00:00,0.2744241461477363,2018-05-04 15:00:00,TRANSITION,0.18887970470681348,98028945089.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-15,2018-05-15 09:30:00,4211.993535392918,0.0008497385987497098,710286.3556690961,0.05158108410566265,0.16874221589893956,0.02010258811347554,0.18270523197314129,2018-05-14,-0.025529838085971424,0.09366754617414208,0.3569169960474308,0.7262236370871469,2018-05-14 15:00:00,0.3794059405940594,2018-05-07 15:00:00,TRANSITION,0.1895718199917743,89152791042.99998,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-16,2018-05-16 09:30:00,-3730.4198076259345,-0.0007517248642795216,682083.7577566355,0.052141606767629044,0.16802879431766138,0.019150457940614873,0.16874221589893956,2018-05-15,-0.012429378531073176,0.0998113671778893,0.4262554369315935,0.7441305212892957,2018-05-15 15:00:00,0.44712871287128714,2018-05-08 15:00:00,TRANSITION,0.19390454538302163,84281140978.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-17,2018-05-17 09:30:00,-7779.178852209821,-0.0015691103145058123,678421.3976454139,0.05189030718190474,0.1665371240754162,0.01999154381776147,0.16802879431766138,2018-05-16,-0.0094161958568737,0.07716535433070848,0.44650611922621397,0.7018658197697499,2018-05-16 15:00:00,0.45389790265136526,2018-05-09 15:00:00,TRANSITION,0.1948505922710118,90879753645.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-18,2018-05-18 09:30:00,4942.695481361821,0.0009989813087057456,671415.3059683144,0.05243395082560518,0.1674855129001047,0.021745490506285603,0.1665371240754162,2018-05-17,0.012455275407260546,0.11119626129140137,0.5721040189125296,0.767248215701824,2018-05-17 15:00:00,0.46809353943717796,2018-05-10 15:00:00,BULL,0.17735521189018785,80162192426.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-21,2018-05-21 09:30:00,11215.052131178789,0.002263807311541086,2029525.5715207756,0.05307181125927959,0.16962943773068231,0.02063107669261488,0.1674855129001047,2018-05-18,0.004963041098580145,0.08770764119601315,0.5287854889589906,0.7207457358191194,2018-05-18 15:00:00,0.35205696202531644,2018-05-11 15:00:00,BULL,0.16985407411041603,81680877925.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-22,2018-05-22 09:30:00,11973.98863901291,0.00241001102239855,687725.8236326426,0.04878155021712177,0.11803457178171776,0.01810245459498594,0.16962943773068231,2018-05-21,0.017548634841369704,0.10000000000000053,0.6034755134281201,0.7489074294795391,2018-05-21 15:00:00,0.3569169960474308,2018-05-14 15:00:00,BULL,0.1747734269141229,102009740340.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-23,2018-05-23 09:30:00,-5926.007293917239,-0.0011983993087890362,478883.2305421084,0.020708012891748465,0.24030536347604778,0.015402717499231278,0.11803457178171776,2018-05-22,0.04802094913319144,0.1014955831376495,0.7429022082018928,0.7503968253968254,2018-05-22 15:00:00,0.4262554369315935,2018-05-15 15:00:00,BULL,0.1558212562858529,98187717269.99998,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-24,2018-05-24 09:30:00,3174.4807514781132,0.0006480092095276036,523397.90596696734,0.02106276544740229,0.2392391020178375,0.017415668446833732,0.24030536347604778,2018-05-23,0.04323763164428862,0.06994694087577025,0.7261623325453113,0.6792228390166535,2018-05-23 15:00:00,0.44650611922621397,2018-05-16 15:00:00,BULL,0.15592246574158378,100747569476.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-25,2018-05-25 09:30:00,-4893.0146459965035,-0.0009968886539715915,517547.90456695855,0.020514966372439675,0.23709144470758153,0.016059140719211107,0.2392391020178375,2018-05-24,0.017432732874243406,0.06475302757476276,0.5943172849250198,0.6633584755855498,2018-05-24 15:00:00,0.5721040189125296,2018-05-17 15:00:00,BULL,0.13717106977842344,81489424838.00002,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-28,2018-05-28 09:30:00,1526.505375846289,0.00031208934674594087,1539058.050528884,0.020884949507574527,0.23887867327473533,0.018162633729271516,0.23709144470758153,2018-05-25,0.0033726908726908755,0.029069767441860073,0.5157728706624606,0.5818470075307174,2018-05-25 15:00:00,0.5287854889589906,2018-05-18 15:00:00,BULL,0.14424374166171713,90378164756.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-29,2018-05-29 09:30:00,-3357.375446279533,-0.0006737902890398358,541145.163750574,0.02212829242016094,0.24407435971400088,0.01750241601972513,0.23887867327473533,2018-05-28,0.015167948465128145,0.017472082498493524,0.5787401574803149,0.5492679066086268,2018-05-28 15:00:00,0.6034755134281201,2018-05-21 15:00:00,BULL,0.13141903530135501,87479487393.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-30,2018-05-30 09:30:00,-11408.193577854894,-0.0023269527538018163,587348.5228008181,0.023188014521761516,0.24042589602328845,0.01816476560728042,0.24407435971400088,2018-05-29,0.004950495049504733,0.008829371675849962,0.526191413942497,0.5233755942947702,2018-05-29 15:00:00,0.7429022082018928,2018-05-22 15:00:00,BULL,0.13444815510466226,86579041762.0,MAJORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-05-31,2018-05-31 09:30:00,20716.401378268376,0.004254868257761011,579020.5254124403,0.023991209597243286,0.24676350693629967,0.02269298853863455,0.24042589602328845,2018-05-30,-0.0288492967534536,-0.04661677387431962,0.3425196850393701,0.37435694499406413,2018-05-30 15:00:00,0.7261623325453113,2018-05-23 15:00:00,BEAR,0.17392831970044711,93165870742.99998,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-06-01,2018-06-01 09:30:00,-7888.54511412885,-0.0016000274908153297,598010.6321970522,0.02354394839647565,0.24436273233092828,0.014470084260580607,0.24676350693629967,2018-05-31,-0.026833717357911013,-0.028089887640449396,0.37342271293375395,0.4273267326732673,2018-05-31 15:00:00,0.5943172849250198,2018-05-24 15:00:00,BEAR,0.17810101692383662,83182529024.99998,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-06-04,2018-06-04 09:30:00,412.44085766468197,8.405425549241183e-05,1773826.2494671643,0.023421016406794237,0.24448863235318086,0.0176012627979224,0.24436273233092828,2018-06-01,-0.03300165016501644,-0.04323418518880584,0.34448818897637795,0.3876582278481013,2018-06-01 15:00:00,0.5157728706624606,2018-05-25 15:00:00,BEAR,0.18132957917854695,81134180415.0,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
2018-06-05,2018-06-05 09:30:00,7523.552880669013,0.0015328962811118087,591217.20541583,0.02335004857729501,0.24677790114462128,0.017437553781524673,0.24448863235318086,2018-06-04,-0.050839625301544566,-0.052219548961272066,0.26373626373626374,0.36474763406940064,2018-06-04 15:00:00,0.5787401574803149,2018-05-28 15:00:00,BEAR,0.16554802430622595,71260565458.00002,MINORITY_POSITIVE_20D,2018,DISCOVERY,OGR,independent,G25,FULL_BOOK_NORMALIZATION
