trade_date,family,nav,cash,positions,industries,industry_hhi,replay
2020-10-21,winner_extension,14902358.8223,5.23868948221e-10,53,10,0.155222902776,winner_extension
2020-10-22,winner_extension,14833878.8567,5.23868948221e-10,53,10,0.154979643045,winner_extension
2020-10-23,winner_extension,14696579.2744,4.94765117764e-10,57,12,0.146975667591,winner_extension
2020-10-26,winner_extension,14790030.3413,4.94765117764e-10,57,12,0.149260335223,winner_extension
2020-10-27,winner_extension,14596178.2434,4.94765117764e-10,57,12,0.148274372488,winner_extension
2020-10-28,winner_extension,14786334.9569,4.94765117764e-10,57,12,0.147949888186,winner_extension
2020-10-29,winner_extension,14936040.468,4.94765117764e-10,57,12,0.148816697391,winner_extension
2020-10-30,winner_extension,14572326.2975,-5.82076609135e-10,56,10,0.200472182185,winner_extension
2020-11-02,winner_extension,14875470.7436,-5.82076609135e-10,56,10,0.203003139076,winner_extension
2020-11-03,winner_extension,14903355.9272,-5.82076609135e-10,56,10,0.200124250436,winner_extension
2020-11-04,winner_extension,15084391.8064,-5.82076609135e-10,56,10,0.204241329418,winner_extension
2020-11-05,winner_extension,15647019.3202,-5.82076609135e-10,56,10,0.207587186028,winner_extension
2020-11-06,winner_extension,15464168.2673,1481599.61876,52,10,0.218740581827,winner_extension
2020-11-09,winner_extension,15646501.4465,1481599.61876,52,10,0.216946343291,winner_extension
2020-11-10,winner_extension,15595817.2958,1481599.61876,52,10,0.214957267508,winner_extension
2020-11-11,winner_extension,15191072.6245,1481599.61876,52,10,0.208251174887,winner_extension
2020-11-12,winner_extension,15269681.6555,1481599.61876,52,10,0.206685599007,winner_extension
2020-11-13,winner_extension,15292306.5879,4227200.59118,38,10,0.293381680576,winner_extension
2020-11-16,winner_extension,15366741.7515,4227200.59118,38,10,0.289884155923,winner_extension
2020-11-17,winner_extension,15523297.0165,4227200.59118,38,10,0.300119722034,winner_extension
2020-11-18,winner_extension,15620536.7556,4227200.59118,38,10,0.304704869941,winner_extension
2020-11-19,winner_extension,15631880.1561,4227200.59118,38,10,0.299858733982,winner_extension
2020-11-20,winner_extension,16007371.5309,6571372.2218,29,8,0.358563580934,winner_extension
2020-11-23,winner_extension,16408215.6245,6571372.2218,29,8,0.364463867834,winner_extension
2020-11-24,winner_extension,16523331.2705,6571372.2218,29,8,0.369035622911,winner_extension
2020-11-25,winner_extension,16494944.6015,6571372.2218,29,8,0.381332719642,winner_extension
2020-11-26,winner_extension,16371974.3128,6571372.2218,29,8,0.375659422952,winner_extension
2020-11-27,winner_extension,16354509.4422,7751569.92589,25,6,0.433112707558,winner_extension
2020-11-30,winner_extension,16455746.3966,7751569.92589,25,6,0.430292902489,winner_extension
2020-12-01,winner_extension,16727793.1859,7751569.92589,25,6,0.43248246509,winner_extension
2020-12-02,winner_extension,16767170.9318,7751569.92589,25,6,0.440736060067,winner_extension
2020-12-03,winner_extension,16599571.2879,7751569.92589,25,6,0.441149525415,winner_extension
2020-12-04,winner_extension,16450377.6607,10954059.8724,18,5,0.58731466506,winner_extension
2020-12-07,winner_extension,16316522.2794,10954059.8724,18,5,0.573852926347,winner_extension
2020-12-08,winner_extension,16390361.5221,10954059.8724,18,5,0.575756706416,winner_extension
2020-12-09,winner_extension,16244999.1377,10954059.8724,18,5,0.576495947409,winner_extension
2020-12-10,winner_extension,16114689.6429,10954059.8724,18,5,0.564656080677,winner_extension
2020-12-11,winner_extension,16129794.3024,11341975.4107,16,3,0.65996325265,winner_extension
2020-12-14,winner_extension,16346179.6197,11341975.4107,16,3,0.666617778732,winner_extension
2020-12-15,winner_extension,16488396.9126,11341975.4107,16,3,0.681899254103,winner_extension
2020-12-16,winner_extension,16352469.0702,11341975.4107,16,3,0.66339229241,winner_extension
2020-12-17,winner_extension,16273843.0153,11341975.4107,16,3,0.663864565471,winner_extension
2020-12-18,winner_extension,16327264.9985,12820135.0005,9,3,0.641742414525,winner_extension
2020-12-21,winner_extension,16458333.2013,12820135.0005,9,3,0.644447140427,winner_extension
2020-12-22,winner_extension,16345758.1484,12820135.0005,9,3,0.61671263515,winner_extension
2020-12-23,winner_extension,16429407.2903,12820135.0005,9,3,0.622682892634,winner_extension
2020-12-24,winner_extension,16309129.2687,12820135.0005,9,3,0.631215817158,winner_extension
2020-12-25,winner_extension,16232259.9948,15834850.0641,1,1,1,winner_extension
2020-12-28,winner_extension,16218807.2458,16218807.2458,0,0,0,winner_extension
